DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDH1450	Homo sapiens	eCLIP	AGO2	HCT116	Human colorectal carcinoma, FH-AGO2_5xA, rep2	GEO	GSE89943	GSM2393885	hg38_AGO2_eCLIP_SRR5027865.bed	SRR5027865	hg38	NA	Golden RJ, et al., Nature 2017	Golden RJ, Chen B, Li T, Braun J et al. An Argonaute phosphorylation cycle promotes microRNA-mediated silencing. Nature 2017 Feb 9;542(7640):197-202.	28114302	An Argonaute phosphorylation cycle promotes microRNA-mediated silencing.	none
SBDH1451	Homo sapiens	HITS-CLIP	EWSR1	HeLa	UV at 400mJ/cm2 under HL-2000 Hybrilinker	GEO	GSE90649	GSM2409884	hg38_EWSR1_HITS-CLIP_SRR5060655.bed	SRR5060655	hg38	NA	Ouyang H, et al., Nucleic Acids Res 2017	Ouyang H, Zhang K, Fox-Walsh K, Yang Y et al. The RNA binding protein EWS is broadly involved in the regulation of pri-miRNA processing in mammalian cells. Nucleic Acids Res 2017 Dec 1;45(21):12481-12495.	30053258	The RNA binding protein EWS is broadly involved in the regulation of pri-miRNA processing in mammalian cells	none
SBDH1452	Homo sapiens	HITS-CLIP	NONO	HeLa	harvested 72 hrs post-transfection, rep1	GEO	GSE90650	GSM2409897	hg38_NONO_HITS-CLIP_SRR5060668.bed	SRR5060668	hg38	NA	Jiang L, et al., Nat Struct Mol Biol 2017	Jiang L, Shao C, Wu QJ, Chen G et al. NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing. Nat Struct Mol Biol 2017 Oct;24(10):816-824.	28846091	NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing.	none
SBDH1453	Homo sapiens	HITS-CLIP	NONO	HeLa	harvested 72 hrs post-transfection, rep2	GEO	GSE90650	GSM2409898	hg38_NONO_HITS-CLIP_SRR5060669.bed	SRR5060669	hg38	NA	Jiang L, et al., Nat Struct Mol Biol 2017	Jiang L, Shao C, Wu QJ, Chen G et al. NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing. Nat Struct Mol Biol 2017 Oct;24(10):816-824.	28846091	NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing.	none
SBDH1454	Homo sapiens	HITS-CLIP	SFPQ	HeLa	harvested 72 hrs post-transfection, rep1	GEO	GSE90650	GSM2409899	hg38_SFPQ_HITS-CLIP_SRR5060670.bed	SRR5060670	hg38	NA	Jiang L, et al., Nat Struct Mol Biol 2017	Jiang L, Shao C, Wu QJ, Chen G et al. NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing. Nat Struct Mol Biol 2017 Oct;24(10):816-824.	28846091	NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing.	none
SBDH1455	Homo sapiens	HITS-CLIP	SFPQ	HeLa	harvested 72 hrs post-transfection, rep2	GEO	GSE90650	GSM2409900	hg38_SFPQ_HITS-CLIP_SRR5060671.bed	SRR5060671	hg38	NA	Jiang L, et al., Nat Struct Mol Biol 2017	Jiang L, Shao C, Wu QJ, Chen G et al. NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing. Nat Struct Mol Biol 2017 Oct;24(10):816-824.	28846091	NEAT1 scaffolds RNA-binding proteins and the Microprocessor to globally enhance pri-miRNA processing.	none
SBDH1456	Homo sapiens	iCLIP	ILF3	HeLa	None Flag-NF90 iCLIP, rep1	GEO	GSE90874	GSM2416852	hg38_ILF3_iCLIP_SRR5077067.bed	SRR5077067	hg38	NA	Li X, et al., Mol Cell 2017	Li X, Liu CX, Xue W, Zhang Y et al. Coordinated circRNA Biogenesis and Function with NF90/NF110 in Viral Infection. Mol Cell 2017 Jul 20;67(2):214-227.e7. PMID: 28625552	28625552	 Coordinated circRNA Biogenesis and Function with NF90/NF110 in Viral Infection	none
SBDH1457	Homo sapiens	iCLIP	ILF3	HeLa	None Flag-NF90 iCLIP, rep2	GEO	GSE90874	GSM2545764	hg38_ILF3_iCLIP_SRR5366078.bed	SRR5366078	hg38	NA	Li X, et al., Mol Cell 2017	Li X, Liu CX, Xue W, Zhang Y et al. Coordinated circRNA Biogenesis and Function with NF90/NF110 in Viral Infection. Mol Cell 2017 Jul 20;67(2):214-227.e7. PMID: 28625552	28625552	 Coordinated circRNA Biogenesis and Function with NF90/NF110 in Viral Infection	none
SBDH1458	Homo sapiens	sCLIP	CSTF2T	BE(2)-C	brain, derived from metastatic site: bone marrow, rep1	GEO	GSE92995	GSM2441776	hg38_CSTF2T_sCLIP_SRR5134295.bed	SRR5134295	hg38	NA	Kargapolova Y, et al., Nucleic Acids Res 2017	Kargapolova Y, Levin M, Lackner K, Danckwardt S. sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs. Nucleic Acids Res 2017 Jun 2;45(10):6074-6086.	28334977	sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs.	none
SBDH1459	Homo sapiens	sCLIP	CSTF2T	BE(2)-C	brain, derived from metastatic site: bone marrow, rep2	GEO	GSE92995	GSM2441777	hg38_CSTF2T_sCLIP_SRR5134296.bed	SRR5134296	hg38	NA	Kargapolova Y, et al., Nucleic Acids Res 2017	Kargapolova Y, Levin M, Lackner K, Danckwardt S. sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs. Nucleic Acids Res 2017 Jun 2;45(10):6074-6086.	28334977	sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs.	none
SBDH1460	Homo sapiens	sCLIP	CSTF2T	BE(2)-C	brain, derived from metastatic site: bone marrow, rep3	GEO	GSE92995	GSM2441778	hg38_CSTF2T_sCLIP_SRR5134297.bed	SRR5134297	hg38	NA	Kargapolova Y, et al., Nucleic Acids Res 2017	Kargapolova Y, Levin M, Lackner K, Danckwardt S. sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs. Nucleic Acids Res 2017 Jun 2;45(10):6074-6086.	28334977	sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs.	none
SBDH1461	Homo sapiens	HITS-CLIP	AGO2	TDF	teratoma-derived fibroblasts, high RNase I, rep1	GEO	GSE93644	GSM2459391	hg38_AGO2_HITS-CLIP_SRR5177975.bed	SRR5177975	hg38	NA	Jung E, et al., Biochim Biophys Acta Gene Regul Mech. 2017	Jung E, Seong Y, Jeon B, Song H, Kwon YS. Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity. Biochim Biophys Acta Gene Regul Mech. 2017 Nov;1860(11):1148-1158.	29031931	Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity	none
SBDH1462	Homo sapiens	HITS-CLIP	AGO2	TDF	teratoma-derived fibroblasts, low RNase I, rep1	GEO	GSE93644	GSM2459392	hg38_AGO2_HITS-CLIP_SRR5177976.bed	SRR5177976	hg38	NA	Jung E, et al., Biochim Biophys Acta Gene Regul Mech. 2017	Jung E, Seong Y, Jeon B, Song H, Kwon YS. Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity. Biochim Biophys Acta Gene Regul Mech. 2017 Nov;1860(11):1148-1158.	29031931	Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity	none
SBDH1463	Homo sapiens	HITS-CLIP	AGO2	TDF	teratoma-derived fibroblasts, high RNase I, rep2	GEO	GSE93644	GSM2459393	hg38_AGO2_HITS-CLIP_SRR5177977.bed	SRR5177977	hg38	NA	Jung E, et al., Biochim Biophys Acta Gene Regul Mech. 2017	Jung E, Seong Y, Jeon B, Song H, Kwon YS. Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity. Biochim Biophys Acta Gene Regul Mech. 2017 Nov;1860(11):1148-1158.	29031931	Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity	none
SBDH1464	Homo sapiens	HITS-CLIP	AGO2	TDF	teratoma-derived fibroblasts, low RNase I, rep2	GEO	GSE93644	GSM2459394	hg38_AGO2_HITS-CLIP_SRR5177978.bed	SRR5177978	hg38	NA	Jung E, et al., Biochim Biophys Acta Gene Regul Mech. 2017	Jung E, Seong Y, Jeon B, Song H, Kwon YS. Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity. Biochim Biophys Acta Gene Regul Mech. 2017 Nov;1860(11):1148-1158.	29031931	Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity	none
SBDH1465	Homo sapiens	HITS-CLIP	AGO2	H1	embryonic stem cells, low RNase I, scRNA, rep1	GEO	GSE93644	GSM2459396	hg38_AGO2_HITS-CLIP_SRR5177980.bed	SRR5177980	hg38	NA	Jung E, et al., Biochim Biophys Acta Gene Regul Mech. 2017	Jung E, Seong Y, Jeon B, Song H, Kwon YS. Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity. Biochim Biophys Acta Gene Regul Mech. 2017 Nov;1860(11):1148-1158.	29031931	Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity	none
SBDH1466	Homo sapiens	HITS-CLIP	AGO2	H1	embryonic stem cells, low RNase I, scRNA, rep1	GEO	GSE93644	GSM2459398	hg38_AGO2_HITS-CLIP_SRR5177982.bed	SRR5177982	hg38	NA	Jung E, et al., Biochim Biophys Acta Gene Regul Mech. 2017	Jung E, Seong Y, Jeon B, Song H, Kwon YS. Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity. Biochim Biophys Acta Gene Regul Mech. 2017 Nov;1860(11):1148-1158.	29031931	Global analysis of AGO2-bound RNAs reveals that miRNAs induce cleavage of target RNAs with limited complementarity	none
SBDH1467	Homo sapiens	PAR-CLIP	PARP1	HeLa	Illumina HiSeq 2500	GEO	GSE95360	GSM2508007	hg38_PARP1_PAR-CLIP_SRR5284535.bed	SRR5284535	hg38	NA	Melikishvili M, et al., Cell Discov 2017	Melikishvili M, Chariker JH, Rouchka EC, Fondufe-Mittendorf YN. Transcriptome-wide identification of the RNA-binding landscape of the chromatin-associated protein PARP1 reveals functions in RNA biogenesis. Cell Discov 2017;3:17043.	29387452	Transcriptome-wide identification of the RNA-binding landscape of the chromatin-associated protein PARP1 reveals functions in RNA biogenesis.	TC
SBDH1468	Homo sapiens	PAR-CLIP	SSB	HEK293	Flp-In T-Rex, 4su treatment: 100 uM for 16 hrs, 1 ug/ mL doxycycline for 24 hrs, RNase T1	GEO	GSE95683	GSM2521599	hg38_SSB_PAR-CLIP_SRR5312298.bed	SRR5312298	hg38	NA	Gogakos T, et al., Cell Rep 2017	Gogakos T, Brown M, Garzia A, Meyer C et al. Characterizing Expression and Processing of Precursor and Mature Human tRNAs by Hydro-tRNAseq and PAR-CLIP. Cell Rep 2017 Aug 8;20(6):1463-1475.	28793268	Characterizing Expression and Processing of Precursor and Mature Human tRNAs by Hydro-tRNAseq and PAR-CLIP.	TC
SBDH1469	Homo sapiens	PAR-CLIP	SSB	HEK293	Flp-In T-Rex, 4su treatment: 100 uM for 16 hrs, 1 ug/ mL doxycycline for 24 hrs, RNase A	GEO	GSE95683	GSM2521600	hg38_SSB_PAR-CLIP_SRR5312299.bed	SRR5312299	hg38	NA	Gogakos T, et al., Cell Rep 2017	Gogakos T, Brown M, Garzia A, Meyer C et al. Characterizing Expression and Processing of Precursor and Mature Human tRNAs by Hydro-tRNAseq and PAR-CLIP. Cell Rep 2017 Aug 8;20(6):1463-1475.	28793268	Characterizing Expression and Processing of Precursor and Mature Human tRNAs by Hydro-tRNAseq and PAR-CLIP.	TC
SBDH1470	Homo sapiens	PAR-CLIP	YTHDF1	HEK293T	293T clonally expressing YTHDF1-FL, IAV PR8	GEO	GSE98033	GSM2585816	hg38_YTHDF1_PAR-CLIP_SRR5462301.bed	SRR5462301	hg38	NA	Courtney DG, et al., Cell Host Microbe 2017	Courtney DG, Kennedy EM, Dumm RE, Bogerd HP et al. Epitranscriptomic Enhancement of Influenza A Virus Gene Expression and Replication. Cell Host Microbe 2017 Sep 13;22(3):377-386.e5.	28910636	Epitranscriptomic Enhancement of Influenza A Virus Gene Expression and Replication	TC
SBDH1471	Homo sapiens	PAR-CLIP	YTHDF2	HEK293T	293T clonally expressing YTHDF2-FL, IAV PR8	GEO	GSE98033	GSM2585817	hg38_YTHDF2_PAR-CLIP_SRR5462302.bed	SRR5462302	hg38	NA	Courtney DG, et al., Cell Host Microbe 2017	Courtney DG, Kennedy EM, Dumm RE, Bogerd HP et al. Epitranscriptomic Enhancement of Influenza A Virus Gene Expression and Replication. Cell Host Microbe 2017 Sep 13;22(3):377-386.e5.	28910636	Epitranscriptomic Enhancement of Influenza A Virus Gene Expression and Replication	TC
SBDH1472	Homo sapiens	PAR-CLIP	YTHDF3	HEK293T	293T clonally expressing YTHDF3-FL, IAV PR8	GEO	GSE98033	GSM2585818	hg38_YTHDF3_PAR-CLIP_SRR5462303.bed	SRR5462303	hg38	NA	Courtney DG, et al., Cell Host Microbe 2017	Courtney DG, Kennedy EM, Dumm RE, Bogerd HP et al. Epitranscriptomic Enhancement of Influenza A Virus Gene Expression and Replication. Cell Host Microbe 2017 Sep 13;22(3):377-386.e5.	28910636	Epitranscriptomic Enhancement of Influenza A Virus Gene Expression and Replication	TC
SBDH1475	Homo sapiens	eCLIP	QKI	HME	Immortalized mammary epithelial cells, V5-tagged QKI, rep1	GEO	GSE98210	GSM2589339	hg38_QKI_eCLIP_SRR5481614.bed	SRR5481614	hg38	NA	Li J, et al., Elife 2018	Li J, Choi PS, Chaffer CL, Labella K et al. An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer. Elife 2018 Jul 30;7.	30059005	An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer.	none
SBDH1476	Homo sapiens	eCLIP	QKI	HME	Immortalized mammary epithelial cells, V5-tagged QKI, rep2	GEO	GSE98210	GSM2589340	hg38_QKI_eCLIP_SRR5481615.bed	SRR5481615	hg38	NA	Li J, et al., Elife 2018	Li J, Choi PS, Chaffer CL, Labella K et al. An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer. Elife 2018 Jul 30;7.	30059005	An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer.	none
SBDH1477	Homo sapiens	eCLIP	RBFOX1	HME	Immortalized mammary epithelial cells, V5-tagged RBFOX1, rep1	GEO	GSE98210	GSM2589342	hg38_RBFOX1_eCLIP_SRR5481617.bed	SRR5481617	hg38	NA	Li J, et al., Elife 2018	Li J, Choi PS, Chaffer CL, Labella K et al. An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer. Elife 2018 Jul 30;7.	30059005	An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer.	none
SBDH1478	Homo sapiens	eCLIP	RBFOX1	HME	Immortalized mammary epithelial cells, V5-tagged RBFOX1, rep2	GEO	GSE98210	GSM2589343	hg38_RBFOX1_eCLIP_SRR5481618.bed	SRR5481618	hg38	NA	Li J, et al., Elife 2018	Li J, Choi PS, Chaffer CL, Labella K et al. An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer. Elife 2018 Jul 30;7.	30059005	An alternative splicing switch in FLNB promotes the mesenchymal cell state in human breast cancer.	none
SBDH1479	Homo sapiens	iCLIP	FIP1L1	HeLa	control (untreated), rep1	GEO	GSE98220	GSM2589518	hg38_FIP1L1_iCLIP_SRR5482377.bed	SRR5482377	hg38	NA	Huang C,  et al. Nucleic Acids Res 2017	Huang C, Shi J, Guo Y, Huang W et al. A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs. Nucleic Acids Res 2017 Sep 6;45(15):8647-8660. PMID: 28911119	28911119	A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs.	none
SBDH1480	Homo sapiens	iCLIP	FIP1L1	HeLa	control (untreated), rep2	GEO	GSE98220	GSM2589519	hg38_FIP1L1_iCLIP_SRR5482378.bed	SRR5482378	hg38	NA	Huang C,  et al. Nucleic Acids Res 2017	Huang C, Shi J, Guo Y, Huang W et al. A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs. Nucleic Acids Res 2017 Sep 6;45(15):8647-8660. PMID: 28911119	28911119	A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs.	none
SBDH1481	Homo sapiens	iCLIP	FIP1L1	HeLa	control (NC ASO), rep1	GEO	GSE98220	GSM2589520	hg38_FIP1L1_iCLIP_SRR5482379.bed	SRR5482379	hg38	NA	Huang C,  et al. Nucleic Acids Res 2017	Huang C, Shi J, Guo Y, Huang W et al. A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs. Nucleic Acids Res 2017 Sep 6;45(15):8647-8660. PMID: 28911119	28911119	A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs.	none
SBDH1482	Homo sapiens	iCLIP	FIP1L1	HeLa	control (NC ASO), rep2	GEO	GSE98220	GSM2589521	hg38_FIP1L1_iCLIP_SRR5482380.bed	SRR5482380	hg38	NA	Huang C,  et al. Nucleic Acids Res 2017	Huang C, Shi J, Guo Y, Huang W et al. A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs. Nucleic Acids Res 2017 Sep 6;45(15):8647-8660. PMID: 28911119	28911119	A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs.	none
SBDH1483	Homo sapiens	iCLIP	FIP1L1	HeLa	snoRD50a KD, rep1	GEO	GSE98220	GSM2589522	hg38_FIP1L1_iCLIP_SRR5482381.bed	SRR5482381	hg38	NA	Huang C,  et al. Nucleic Acids Res 2017	Huang C, Shi J, Guo Y, Huang W et al. A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs. Nucleic Acids Res 2017 Sep 6;45(15):8647-8660. PMID: 28911119	28911119	A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs.	none
SBDH1484	Homo sapiens	iCLIP	FIP1L1	HeLa	snoRD50a KD, rep2	GEO	GSE98220	GSM2589523	hg38_FIP1L1_iCLIP_SRR5482382.bed	SRR5482382	hg38	NA	Huang C,  et al. Nucleic Acids Res 2017	Huang C, Shi J, Guo Y, Huang W et al. A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs. Nucleic Acids Res 2017 Sep 6;45(15):8647-8660. PMID: 28911119	28911119	A snoRNA modulates mRNA 3' end processing and regulates the expression of a subset of mRNAs.	none
SBDH1485	Homo sapiens	HITS-CLIP	EWSR1	HeLa	wild-type, nuclear RNA, rep1	GEO	GSE98836	GSM2616059	hg38_EWSR1_HITS-CLIP_SRR5529413.bed	SRR5529413	hg38	NA	-	-	-	-	none
SBDH1486	Homo sapiens	HITS-CLIP	EWSR1	HeLa	wild-type, nuclear RNA, rep2	GEO	GSE98836	GSM2616060	hg38_EWSR1_HITS-CLIP_SRR5529414.bed	SRR5529414	hg38	NA	-	-	-	-	none
SBDH1487	Homo sapiens	PAR-CLIP	G3BP1	HEK293T	Anti-FLAG antibodies, rep1	GEO	GSE98856	GSM2616823	hg38_G3BP1_PAR-CLIP_SRR5534355.bed	SRR5534355	hg38	NA	Edupuganti RR, et al. Nat Struct Mol Biol 2017 	Edupuganti RR, Geiger S, Lindeboom RGH, Shi H et al. N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis. Nat Struct Mol Biol 2017 Oct	28869609	 N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis.	TC
SBDH1488	Homo sapiens	PAR-CLIP	G3BP1	HEK293T	Anti-FLAG antibodies, rep2	GEO	GSE98856	GSM2616824	hg38_G3BP1_PAR-CLIP_SRR5534356.bed	SRR5534356	hg38	NA	Edupuganti RR, et al. Nat Struct Mol Biol 2017 	Edupuganti RR, Geiger S, Lindeboom RGH, Shi H et al. N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis. Nat Struct Mol Biol 2017 Oct	28869609	 N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis.	TC
SBDH1489	Homo sapiens	PAR-CLIP	G3BP2	HEK293T	Anti-FLAG antibodies, rep1	GEO	GSE98856	GSM2616825	hg38_G3BP2_PAR-CLIP_SRR5534357.bed	SRR5534357	hg38	NA	Edupuganti RR, et al. Nat Struct Mol Biol 2017 	Edupuganti RR, Geiger S, Lindeboom RGH, Shi H et al. N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis. Nat Struct Mol Biol 2017 Oct	28869609	 N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis.	TC
SBDH1490	Homo sapiens	PAR-CLIP	G3BP2	HEK293T	Anti-FLAG antibodies, rep2	GEO	GSE98856	GSM2616826	hg38_G3BP2_PAR-CLIP_SRR5534358.bed	SRR5534358	hg38	NA	Edupuganti RR, et al. Nat Struct Mol Biol 2017 	Edupuganti RR, Geiger S, Lindeboom RGH, Shi H et al. N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis. Nat Struct Mol Biol 2017 Oct	28869609	 N<sup>6</sup>-methyladenosine (m<sup>6</sup>A) recruits and repels proteins to regulate mRNA homeostasis.	TC
SBDH1491	Homo sapiens	iCLIP	ALYREF	HeLa	uterine cervix, control, rep1	GEO	GSE99069	GSM2631827	hg38_ALYREF_iCLIP_SRR5575791.bed	SRR5575791	hg38	NA	Shi M, et al., Nucleic Acids Res. 2017	Shi M, Zhang H, Wu X, He Z, Wang L, Yin S, Tian B, Li G, Cheng H. ALYREF mainly binds to the 5' and the 3' regions of the mRNA in vivo. Nucleic Acids Res. 2017 Sep 19;45(16):9640-9653.	28934468	ALYREF mainly binds to the 5' and the 3' regions of the mRNA in vivo	none
SBDH1492	Homo sapiens	iCLIP	ALYREF	HeLa	uterine cervix, CBP80 KD	GEO	GSE99069	GSM2631828	hg38_ALYREF_iCLIP_SRR5575792.bed	SRR5575792	hg38	NA	Shi M, et al., Nucleic Acids Res. 2017	Shi M, Zhang H, Wu X, He Z, Wang L, Yin S, Tian B, Li G, Cheng H. ALYREF mainly binds to the 5' and the 3' regions of the mRNA in vivo. Nucleic Acids Res. 2017 Sep 19;45(16):9640-9653.	28934468	ALYREF mainly binds to the 5' and the 3' regions of the mRNA in vivo	none
SBDH1493	Homo sapiens	iCLIP	ALYREF	HeLa	uterine cervix, PABPN1 KD	GEO	GSE99069	GSM2631829	hg38_ALYREF_iCLIP_SRR5575793.bed	SRR5575793	hg38	NA	Shi M, et al., Nucleic Acids Res. 2017	Shi M, Zhang H, Wu X, He Z, Wang L, Yin S, Tian B, Li G, Cheng H. ALYREF mainly binds to the 5' and the 3' regions of the mRNA in vivo. Nucleic Acids Res. 2017 Sep 19;45(16):9640-9653.	28934468	ALYREF mainly binds to the 5' and the 3' regions of the mRNA in vivo	none
SBDH1498	Homo sapiens	PAR-CLIP	FUS	HEK293	stable, RNase T1	SRA	SRP003889	SRR070448	hg38_FUS_PAR-CLIP_SRR070448.bed	SRR070448	hg38	NA	Hoell JI, et al. Nat Struct Mol Biol 2011	Hoell JI, Larsson E, Runge S, Nusbaum JD, Duggimpudi S, Farazi TA, Hafner M, Borkhardt A, Sander C, Tuschl T. RNA targets of wild-type and mutant FET family proteins. Nat Struct Mol Biol. 2011 Nov 13;18(12):1428-31	22081015	RNA targets of wild-type and mutant FET family proteins	TC
