DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDM580	Mus musculus	HITS-CLIP	Rbfox1	brain	C57BL/6	SRA	SRP030031	SRR1035719	mm10_Rbfox1_HITS-CLIP_SRR1035719.bed	SRR1035719	mm10	NA	Lovci MT, et al. Nat Struct Mol Biol 2013	Lovci MT, Ghanem D, Marr H, Arnold J, Gee S, Parra M, Liang TY, Stark TJ, Gehman LT, Hoon S, Massirer KB, Pratt GA, Black DL, Gray JW, Conboy JG, Yeo GW. Rbfox proteins regulate alternative mRNA splicing through evolutionarily conserved RNA bridges. Nat Struct Mol Biol. 2013 Dec;20(12):1434-42	24213538	Rbfox proteins regulate alternative mRNA splicing through evolutionarily conserved RNA bridges	none
SBDM581	Mus musculus	HITS-CLIP	Rbfox2	brain	C57BL/6	SRA	SRP030031	SRR1035720	mm10_Rbfox2_HITS-CLIP_SRR1035720.bed	SRR1035720	mm10	NA	Lovci MT, et al. Nat Struct Mol Biol 2013	Lovci MT, Ghanem D, Marr H, Arnold J, Gee S, Parra M, Liang TY, Stark TJ, Gehman LT, Hoon S, Massirer KB, Pratt GA, Black DL, Gray JW, Conboy JG, Yeo GW. Rbfox proteins regulate alternative mRNA splicing through evolutionarily conserved RNA bridges. Nat Struct Mol Biol. 2013 Dec;20(12):1434-42	24213538	Rbfox proteins regulate alternative mRNA splicing through evolutionarily conserved RNA bridges	none
SBDM582	Mus musculus	PAR-CLIP	Rbfox3	brain	3 months, 4SU, RNase T1, Millipore, C57BL6	SRA	SRP032810	SRR1027718	mm10_Rbfox3_PAR-CLIP_SRR1027718.bed	SRR1027718	mm10	NA	Kim KK, Yang Y, Nat Struct Mol Biol. 2014	Kim KK, Yang Y, Zhu J, Adelstein RS, Kawamoto S. Rbfox3 controls the biogenesis of a subset of microRNAs. Nat Struct Mol Biol. 2014 Oct;21(10):901-10.	25240799	Adelstein RS, Kawamoto S. Rbfox3 controls the biogenesis of a subset of microRNAs	TC
SBDM583	Mus musculus	PAR-CLIP	Rbfox3	mECCs	mouse embryonal carcinoma P19 , 4SU, RNase T1, Millipore, Illumina Genome Analyzer Iix	SRA	SRP032810	SRR1027719	mm10_Rbfox3_PAR-CLIP_SRR1027719.bed	SRR1027719	mm10	NA	Kim KK, Yang Y, Nat Struct Mol Biol. 2014	Kim KK, Yang Y, Zhu J, Adelstein RS, Kawamoto S. Rbfox3 controls the biogenesis of a subset of microRNAs. Nat Struct Mol Biol. 2014 Oct;21(10):901-10.	25240799	Adelstein RS, Kawamoto S. Rbfox3 controls the biogenesis of a subset of microRNAs	TC
SBDM584	Mus musculus	HITS-CLIP	Mov10l1	testis	Mov10l1 fl/+(WT) , male, Post natal day 23, B6;129S4 hybrid, HET, hi1	SRA	SRP033508	SRR1042933	mm10_Mov10l1_HITS-CLIP_SRR1042933.bed	SRR1042933	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM585	Mus musculus	HITS-CLIP	Mov10l1	testis	Mov10l1 fl/+(WT) , male, Post natal day 23, B6;129S4 hybrid, HET, low2	SRA	SRP033508	SRR1042934	mm10_Mov10l1_HITS-CLIP_SRR1042934.bed	SRR1042934	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM586	Mus musculus	HITS-CLIP	Mov10l1	testis	Mov10l1 fl/+(WT) , male, Post natal day 23, B6;129S4 hybrid, HET, low3	SRA	SRP033508	SRR1042935	mm10_Mov10l1_HITS-CLIP_SRR1042935.bed	SRR1042935	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM587	Mus musculus	HITS-CLIP	Piwil2	testis	Mov10l1 fl/+(WT) , fertile, adult, C57BL/6, largeA	SRA	SRP033508	SRR1042936	mm10_Piwil2_HITS-CLIP_SRR1042936.bed	SRR1042936	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM588	Mus musculus	HITS-CLIP	Piwil2	testis	Mov10l1fl/- Neurog3-Cre, infertile, adult, B6;129S4 hybrid	SRA	SRP033508	SRR1043004	mm10_Piwil2_HITS-CLIP_SRR1043004.bed	SRR1043004	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM589	Mus musculus	HITS-CLIP	Piwil2	testis	Mov10l1fl/- Neurog3-Cre, infertile, adult, B6;129S4 hybrid, Illumina Genome Analyzer IIx	SRA	SRP033508	SRR1043005	mm10_Piwil2_HITS-CLIP_SRR1043005.bed	SRR1043005	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM590	Mus musculus	HITS-CLIP	Piwil2	testis	Mov10l1fl/- Neurog3-Cre, infertile, adult, B6;129S4 hybrid, Illumina Genome Analyzer IIx	SRA	SRP033508	SRR1043006	mm10_Piwil2_HITS-CLIP_SRR1043006.bed	SRR1043006	mm10	NA	Vourekas A, Genes Dev. 2015	Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, Pillai RS, Mourelatos Z, Wang PJ. The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Genes Dev. 2015 Mar 15;29(6):617-29.	25762440	The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing	none
SBDM591	Mus musculus	HITS-CLIP	Rbfox1	brain	P15 brain, CD1-WT mouse, rep1	SRA	SRP039559	SRR1107527	mm10_Rbfox1_HITS-CLIP_SRR1107527.bed	SRR1107527	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM592	Mus musculus	HITS-CLIP	Rbfox1	brain	P15 brain, CD1-WT mouse, rep2	SRA	SRP039559	SRR1107528	mm10_Rbfox1_HITS-CLIP_SRR1107528.bed	SRR1107528	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM593	Mus musculus	HITS-CLIP	Rbfox1	brain	P15 brain, CD1-WT mouse, rep3	SRA	SRP039559	SRR1107529	mm10_Rbfox1_HITS-CLIP_SRR1107529.bed	SRR1107529	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM594	Mus musculus	HITS-CLIP	Rbfox1	brain	P15 brain, CD1-WT mouse, rep4	SRA	SRP039559	SRR1107530	mm10_Rbfox1_HITS-CLIP_SRR1107530.bed	SRR1107530	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM595	Mus musculus	HITS-CLIP	Rbfox2	brain	P15 brain, CD1-WT mouse, rep1	SRA	SRP039559	SRR1107531	mm10_Rbfox2_HITS-CLIP_SRR1107531.bed	SRR1107531	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM596	Mus musculus	HITS-CLIP	Rbfox2	brain	P15 brain, CD1-WT mouse, rep2	SRA	SRP039559	SRR1107532	mm10_Rbfox2_HITS-CLIP_SRR1107532.bed	SRR1107532	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM597	Mus musculus	HITS-CLIP	Rbfox2	brain	P15 brain, CD1-WT mouse, rep3	SRA	SRP039559	SRR1107533	mm10_Rbfox2_HITS-CLIP_SRR1107533.bed	SRR1107533	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM598	Mus musculus	HITS-CLIP	Rbfox2	brain	P15 brain, CD1-WT mouse, rep4	SRA	SRP039559	SRR1107534	mm10_Rbfox2_HITS-CLIP_SRR1107534.bed	SRR1107534	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM599	Mus musculus	HITS-CLIP	Rbfox3	brain	P15 brain, CD1-WT mouse, rep1	SRA	SRP039559	SRR1107535	mm10_Rbfox3_HITS-CLIP_SRR1107535.bed	SRR1107535	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM600	Mus musculus	HITS-CLIP	Rbfox3	brain	P15 brain, CD1-WT mouse, rep2	SRA	SRP039559	SRR1107537	mm10_Rbfox3_HITS-CLIP_SRR1107537.bed	SRR1107537	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM601	Mus musculus	HITS-CLIP	Rbfox3	brain	P15 brain, CD1-WT mouse, rep3	SRA	SRP039559	SRR1107538	mm10_Rbfox3_HITS-CLIP_SRR1107538.bed	SRR1107538	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM602	Mus musculus	HITS-CLIP	Rbfox3	brain	P15 brain, CD1-WT mouse, rep4	SRA	SRP039559	SRR1107539	mm10_Rbfox3_HITS-CLIP_SRR1107539.bed	SRR1107539	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM603	Mus musculus	HITS-CLIP	Rbfox3	brain	P15 brain, CD1-WT mouse, rep5	SRA	SRP039559	SRR1107540	mm10_Rbfox3_HITS-CLIP_SRR1107540.bed	SRR1107540	mm10	NA	Weyn-Vanhentenryck SM, et al. Cell Rep 2014	Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C. HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism. Cell Rep. 2014 Mar 27;6(6):1139-52	24613350	HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism	none
SBDM604	Mus musculus	HITS-CLIP	Apc	brain	E14 mouse brain, repeat 1	SRA	SRP042131	SRR1293221	mm10_Apc_HITS-CLIP_SRR1293221.bed	SRR1293221	mm10	NA	Preitner N, et al. Cell 2014	Preitner N, Quan J, Nowakowski DW, Hancock ML, Shi J, Tcherkezian J, Young-Pearse TL, Flanagan JG. APC Is an RNA-Binding Protein, and Its Interactome Provides a Link to Neural Development and Microtubule Assembly. Cell. 2014 Jul 17;158(2):368-82	25036633	APC Is an RNA-Binding Protein, and Its Interactome Provides a Link to Neural Development and Microtubule Assembly	none
SBDM605	Mus musculus	HITS-CLIP	Apc	brain	E14 mouse brain, repeat 2	SRA	SRP042131	SRR1293222	mm10_Apc_HITS-CLIP_SRR1293222.bed	SRR1293222	mm10	NA	Preitner N, et al. Cell 2014	Preitner N, Quan J, Nowakowski DW, Hancock ML, Shi J, Tcherkezian J, Young-Pearse TL, Flanagan JG. APC Is an RNA-Binding Protein, and Its Interactome Provides a Link to Neural Development and Microtubule Assembly. Cell. 2014 Jul 17;158(2):368-82	25036633	APC Is an RNA-Binding Protein, and Its Interactome Provides a Link to Neural Development and Microtubule Assembly	none
SBDM606	Mus musculus	HITS-CLIP	Apc	brain	E14 mouse brain, repeat 3	SRA	SRP042131	SRR1293223	mm10_Apc_HITS-CLIP_SRR1293223.bed	SRR1293223	mm10	NA	Preitner N, et al. Cell 2014	Preitner N, Quan J, Nowakowski DW, Hancock ML, Shi J, Tcherkezian J, Young-Pearse TL, Flanagan JG. APC Is an RNA-Binding Protein, and Its Interactome Provides a Link to Neural Development and Microtubule Assembly. Cell. 2014 Jul 17;158(2):368-82	25036633	APC Is an RNA-Binding Protein, and Its Interactome Provides a Link to Neural Development and Microtubule Assembly	none
