C1_H1	C1_H2	C1_H3	C1_N1	C1_N2	C1_N3	C2_H1	C2_H2	C2_H3	C2_N1	C2_N2	C2_N3	C3_H1	C3_H2	C3_H3	C3_N1	C3_N2	C3_N3
LOC101928303	1.5489313086364	1.13906998569364	1.82654012861722	1.50810529253448	1.19411208209358	1.07311257821347	1.68612910952054	1.98080898125629	1.82053066917805	1.26804290946148	1.8779346458046	1.58388547744444	1.10641475032348	1.61019506098271	1.25583910434818	1.81172310321384	1.78042839425564	1.86212876698192
LINC01140	5.50527151325512	5.69046544325956	5.74628031875145	6.04335606840591	5.45775651248601	6.48304527178417	3.43506281543789	4.2865289346541	3.54184560812213	6.18781663363152	6.50488446967687	5.85625779717011	2.2689091814606	1.80521313187788	2.75132557093846	2.12779330649285	3.13173163132628	2.30805321926019
LOC100129138	2.30656966365197	2.15380963658238	1.99700077923176	1.72948919342195	1.7383964205617	1.98243733696368	2.66393623788732	2.52187426320021	2.78204236359997	3.58763429816392	3.90561450533266	3.02603779954146	1.7462901670392	2.3566350105452	2.30599160251703	2.10397624313233	2.01498991221919	1.90192990098679
LINC00623	2.61147416682335	2.35687991138534	1.88198439935544	2.25292627235288	2.61789235296581	2.31411973557924	2.49641505445239	2.00059944661511	1.82667799270495	1.80971309080739	2.03125413948198	2.48470370763945	1.87242236041556	1.11784108496159	2.41351836895789	1.96625237693159	1.91672476607357	1.32456617983966
FAM231D	5.58626263419502	5.55005339692115	5.45914494160134	5.7164449189952	5.64605915901728	5.96722664545748	5.33842740425669	5.56830214379675	5.61204054409271	5.17572308756868	5.28575986706739	5.15768666383327	5.90447346384289	5.99563059178258	5.8396211191959	5.73539534799954	5.81909859981619	5.62775839381988
FLG-AS1	1.18396538174594	1.08984944402691	0.758891613425957	0.908574436669945	1.25799457398561	0.900804686375819	1.37825918405753	1.15921198281754	0.885599168169389	3.04141469287859	2.29065566037432	2.10798975099084	0.732561517965623	0.983373173814394	0.664726848570828	0.76227473664804	0.916812362357165	0.718105968006241
DUSP5P1	2.24619951226349	2.56290399928196	1.98020066524858	1.72625882112303	1.96441118813213	1.95897196545387	2.00249236787585	2.25601585457913	1.77786982457168	1.59890265303673	1.88789562774425	1.6957578093403	1.59550297524743	2.54398713100828	2.54681153634173	1.96505040877451	2.09518524012864	1.86604277520456
RHOU	4.69308807169729	4.99294048883382	4.59651448761748	4.23937513124411	4.03996108604321	4.05761536301455	4.36827809233104	3.85326210863171	4.3871205159895	3.9678529397744	4.27903101347836	4.25467027709814	3.93403837108288	4.48606508957878	3.68754444664194	4.01752186451664	4.01402907567308	3.98802166296811
TSNAX-DISC1	4.25775984683701	4.39137951619548	4.5299017920657	4.58901900491578	4.7384807528824	4.74522801493239	4.16551414710242	4.27495504054795	3.83760484957793	4.99500071039648	4.62734220927846	4.79567675973087	3.93989935326957	3.90246688731395	4.47367779458084	3.95074484259873	4.78299786405184	4.44152295935603
LOC101927787	3.54365609607577	3.80025009536359	3.89055892913783	4.24115136208946	4.0130298569578	3.73799383170633	3.52667735872765	4.50681464023353	4.00620125271338	3.93677154777383	3.92193568507249	4.25117778758951	4.32360153882567	4.44102080429181	4.28442231154521	4.36752193918483	3.95744819285888	4.46685641625166
LOC100132287	7.73095225768861	7.73008381368826	7.89544991328696	7.20967991986817	7.03834687646914	7.08084573124036	7.94649691466137	8.02116315778531	7.77737689996754	7.29055706923299	7.64191010046305	6.97831638418645	6.64778331602491	7.00140034980213	7.10927327482018	6.99756147730017	6.96586651213252	6.75983812078614
LOC100133331	4.77767416503207	4.51115927500397	4.73473444084876	4.25801713619572	4.47566037725527	3.69591829581509	4.8276727444659	5.20312625249943	4.51601166822001	3.38203911278075	4.39008056678552	3.71433121032426	3.88973166158762	4.43201845965233	4.50728515205308	4.42687740749663	4.08012964169554	3.89543226244902
LOC100288069	6.67411886297561	6.76759024731031	6.5908599083496	6.51603947327452	6.45840347062004	6.51497369992439	6.81197140395527	6.87871082045142	6.65999360192092	6.42567595412572	6.29955226168457	6.09802827833542	5.55688572702776	5.87953391080537	6.23143717943131	5.7542637055343	5.80811437320841	5.71402302459427
ESPNP	4.12084856010602	4.08191973413745	3.73673257877733	4.57119118182602	3.62119688824746	4.11256809946734	4.1449876791552	3.5517036243157	4.05110462775818	3.70070975688337	4.19889054269146	3.99837456250633	4.8166171482406	3.98846640813824	4.18152862749214	2.90611426426475	4.09987166038716	3.86143348494849
PINK1-AS	4.67543293922115	4.54306787168383	4.7600619800913	4.91934833068955	5.14862455144327	4.61857807405701	4.2324786065695	4.09053442571186	4.17492828051968	4.34672919537167	4.58733899847561	4.42213080115669	4.21970706565327	4.28710212391621	4.95852576070972	4.17658127502092	4.41121840432067	4.23396393549177
LINC01355	2.13196189539761	1.653423379303	2.02751471707191	2.25457186913214	2.12771161509153	1.69788155775368	2.74846580835882	1.90220429071679	2.34473056551369	2.39535699664878	2.6303799631407	2.07514735003508	1.60214820981217	2.05194786862777	1.84969735472712	1.80421456107	2.73334776196863	1.93225056024197
LINC01057	5.08958526564089	4.50393525355099	5.10052382811636	5.14473342270014	4.5672953446928	4.71644545475143	2.39022494762589	3.26882848315208	3.32706294689079	4.36526941935066	3.54291684663526	3.24469588169011	2.4601629077473	2.46814373117894	3.56331125108374	2.93713554786982	2.73872222714016	4.03480269852545
GBAP1	5.10505285129553	5.47409170112478	4.98697905391335	4.62259404057524	5.06389566682505	5.05076677269894	5.21121375680443	4.93636712501149	4.81180784462651	4.9890687247393	5.10943780264176	4.95700757284856	4.28320808874106	4.54313579650826	4.40233405327037	4.66028690299734	5.50191641432362	5.09546969291119
LOC730102	3.67283901277739	3.64870410971976	3.93291181267406	3.8581481064265	3.68473310169776	4.08646068039287	3.74367552108071	3.06134345713781	3.24104420796976	2.70528080876647	3.6733526363592	3.17767121483618	3.21221582043835	3.44875253001396	3.63556110248374	2.50889371357817	3.8296294591964	3.39366763407337
LHX4-AS1	1.70647548060655	1.55238961431016	1.36578083063468	2.05237238981053	2.69358143269245	3.64241210500681	2.33051298809553	1.07524643701916	1.9403565210336	1.89289415599644	2.12582196060416	3.12472847825153	1.85792771164547	1.36558127671151	1.79819133859007	1.4555962037314	1.44484766230127	1.80262671422677
MIR181A1HG	2.00028446292437	2.06111206802638	2.45645079010019	2.11120810638805	2.31781553727622	2.34427910135952	2.11821293694467	2.14425802548305	1.85075164150159	2.57091211256782	2.47007039556668	2.81077141913285	2.06398898178053	3.134803200427	2.35225203809496	2.39027937223932	2.88796268801581	2.2338130978389
BLACAT1	2.20068634271301	2.97738103521852	2.43264312244334	2.69845669545853	2.31376675179146	2.17919270230505	2.52825252632088	1.97760563953076	2.45717039796448	2.12154830567997	2.25017260617758	2.83151094988726	2.66500952142559	1.80387684404072	2.64991303495452	2.87525163961671	2.87085747863198	2.31309919507561
HNRNPU-AS1	3.25938312008749	3.58798533427846	4.19696839154528	3.57632387917963	2.84188204626461	2.98868589626606	4.46659467492729	4.74688435910963	4.19833345935303	4.59167308778866	4.82166418969308	3.26403343247757	4.42025129332869	5.28961228901459	5.20808084874778	4.47955066066121	3.60176376778875	3.46204226399414
MYT1L-AS1	1.12714452022735	1.33581036718895	1.27802672016915	1.36088623593728	1.55862020739142	1.41935344347855	1.01895468223576	1.12899742709568	1.30163679844785	0.865385232664538	1.56883722499018	1.58728795203712	1.0185221622196	0.890438819789416	1.00447211259784	1.18484265803253	0.881395254261809	1.11540819357699
RNASEH1-AS1	2.78970952207253	2.56661482497203	2.61634741509152	2.95788272944213	2.53898951664202	2.63695962673785	2.33654129341741	2.11573225230489	2.44975905511106	3.17232206033915	2.78689733548146	2.91326379521784	2.39547833748909	2.57434742566759	2.60797071241127	2.62036902251409	3.30603728518514	3.4114798137126
MIR3681	1.63454628168807	2.03318741201468	2.07453902235054	1.4723982115366	2.04499367185867	1.90464600187379	1.8651506981834	1.71620736612218	1.5632569675449	1.83088966253008	1.92044301305203	1.47624331819703	1.38947966804206	2.15153294670881	1.80869576465808	2.25504151917978	1.53824880631213	1.51610653988939
MIR3125	4.78470110569807	5.17933200130412	4.8633120002735	5.03642851471818	4.09667390956052	4.4532827924649	4.71893822152934	4.84746990023035	4.79483307590855	4.18875838643913	4.40049373819802	4.18390239373865	5.12858231138048	4.67765869566526	4.71218316365566	4.52302604934979	4.73074015873282	4.94356647145348
MYCNUT	3.48144003548704	3.31614326539293	3.18896615949694	3.05942757638975	3.25913404874055	2.58989224272434	3.03432376031069	2.63702791427317	2.53639596143505	3.47433463415695	2.66907048043254	3.16824109918928	3.67703605234902	3.39968241117512	3.11833677647185	3.56136006364476	3.17919297935111	2.99125124665128
LINC00954	3.0066011357297	3.19885596283016	2.76219837367545	2.24560515407816	2.55643568271969	2.43198644876125	2.96187909906453	2.73422674192758	3.56829969478411	3.24337121172452	3.2188681555007	3.19081787242959	2.45163677449359	3.30902934582499	2.71774193052649	2.91046941674221	2.92246062121616	3.17081625240697
LOC101928222	2.18647619665813	1.78802370302201	1.94790131336706	2.22163953270433	1.68994960704931	2.94356357837281	1.81084349386168	1.58523728458356	1.87969662167214	2.4119550120607	2.40548317869756	2.33003533675553	1.62732299618463	2.19670227439031	1.58130119007668	1.23518858664832	1.62838987672167	1.35527159370297
GTF3C2-AS1	2.24884388220572	1.6337885708101	2.18182678281314	1.55597076209044	1.99790224369675	2.3112888827369	1.40326874206845	1.70785723090905	1.52846567662582	1.20119682479242	1.89169913909879	1.47097533896393	1.40237589357401	1.7983153364327	1.0194236385161	1.77826407769952	1.1715704699509	1.36404460499151
MIR4263	1.43538472861572	1.48894615395713	1.93968596444035	1.9594143136024	1.74539085579673	1.75344495706598	1.57561640222698	1.62665951652604	1.53374161682746	1.36860843307588	1.68339695300518	1.72196721034263	1.5238651935398	1.44961918726676	1.4086356663807	1.45766478977337	1.84375975569164	1.63982902996222
SNORD92	3.30027616147193	3.38209580574631	2.62922636874973	3.5441900031145	3.92487523121644	2.93168530267871	2.36700763156627	2.99303648159392	3.73196096762197	2.80578836442234	2.78900004021417	2.71282611257887	2.50624711352949	2.83048460536188	2.83264075211196	2.48100633018532	2.02987215532646	2.81457383943056
LOC285043	4.13299040546375	4.7775471713713	4.8115583519783	5.94999504928529	5.48331509274049	5.42689641487431	4.06580753219793	4.49244842695682	4.13912388076876	4.66039065373168	5.0176602480028	4.71444535201508	2.59033608715438	2.56666172432672	2.83032813672481	3.18531599669647	2.38220579941707	3.21785717272708
LINC00486	4.28768093021009	4.36455922226176	4.17940036065821	3.85967555854257	4.26087556283411	3.65601892567172	4.74703813380301	4.14311516123762	4.07091250155017	3.55626490729123	3.92227407070458	4.51211521952586	4.78308329517395	4.49381646408004	4.48786392474054	3.90555561755841	4.21967691094149	4.21060323568465
LINC01320	0.990188130190258	1.59467309938472	1.57415531848525	1.15418997435115	1.08124542769403	1.64133370631907	1.382255747327	0.910961918723681	0.777294855222679	1.40093892452828	1.03548042441617	1.39802590117331	1.5600365072991	1.52498711920535	1.00039849867461	0.829159528930358	1.46440541162039	2.07398902062074
SLC8A1-AS1	3.85843653535599	3.22137537356694	3.76216987838783	4.09224527495958	3.95713321188703	4.241635403785	4.91682067271843	4.88784561640912	4.38592809618281	4.85051873381768	4.41062757334876	4.10743759864708	3.95928552404382	3.73249569991876	4.06889213108984	4.76788797139528	4.62417794288263	4.65578487613198
LOC388942	4.43686081330965	3.07548033590167	3.72279355135292	3.97331054977816	4.02677983249018	3.99521954598132	4.14054400757129	3.55741920441109	4.25291475604082	4.28389400832895	3.46976181580588	3.74775185421281	3.15803459124315	3.78365303113015	3.82779708890098	4.15346692155134	3.9008300323171	3.53620868591088
LINC01119	6.03240169931417	6.08513371834052	6.09836081511992	5.69637689330067	5.06892173051256	5.41800748254175	5.98228970662259	5.38274539699379	5.69121512554647	4.60951306735502	5.26739593598756	4.55821800818133	5.14579694198419	6.05270609048459	5.7803533571238	5.31728616175997	5.21568790742577	5.19438421786529
BCYRN1	5.38005537413613	5.25187893923834	5.2889848331638	5.27989204526801	5.43273942354698	5.58461502598778	5.04737448086981	4.51101481245686	3.91426224770042	4.38514087292874	4.52370572044445	5.06995185176805	4.09353419238611	4.19381372936006	4.47458275226601	4.35109680322112	5.49642742024414	5.06762296733538
RPL23AP32	2.40133361559193	1.39057753826417	2.91405585910753	2.49967486219851	1.9917302281396	2.45880301475156	1.47427135832452	1.81075636216367	1.90312309812613	1.81401042283	1.8960045445918	1.75755217975149	2.18153532604023	2.31129101115296	2.57154408936595	2.14471340316387	1.83833511618773	1.81438564657445
MIR5192	4.23138271267023	4.10510120369802	4.07544808722278	4.08347550447964	4.34593747030845	4.25051113774292	4.02633563907438	3.38785839039448	3.94464848111178	3.69130572436018	3.61331579210915	3.83861034897087	4.39627821068053	4.12858632958338	3.95306958820433	4.05875554272432	3.81398617883109	4.00088466163138
MIR3126	2.84486277983737	3.47794951877799	3.24113313974708	3.85716053187054	3.36758051852917	3.33677738980942	4.10384521284712	3.31357744394235	4.11201246356079	3.29633009962022	3.17898158865032	3.34065714197672	2.5325867167023	3.19001634587593	2.74747347814414	2.90186044114431	2.82105601185283	3.11960607284974
OR7E91P	1.95008246978887	1.69979638568234	1.47283234348086	1.93310737533858	1.79351960575976	1.66278287259397	1.1108921441668	1.70250312009197	1.47843112183633	1.41820677367532	1.27596158396521	1.17022082474202	1.27965314940259	2.1451358307875	1.53392937376587	1.95373464105366	2.03681633582596	1.43047243207007
ALMS1P	3.21853598815285	3.22595321470753	3.05242538984099	3.24008203874674	2.89260009453379	3.0390883153386	2.85849697665429	3.30941695942283	3.00677261618295	2.71226666163167	2.66597803409677	2.84310077253168	2.15669419511818	2.40257465591809	2.72318937153369	2.97335708270297	3.10396334248146	2.90761478840047
BOLA3-AS1	2.84728684867585	3.16051425464955	3.64303348492638	2.83286616373354	3.34726952480744	2.80292145837927	3.16868263886513	3.60518498471912	3.45837792124291	2.79020452243506	3.07688480132963	2.48816913220052	3.54416185879746	2.88816103524172	3.12405487278832	2.63355488048103	3.42055065946979	3.85459583406085
DCTN1-AS1	1.12963092869637	1.29460104211458	2.7046629402898	1.36548616854701	1.43284722348537	2.03709879190323	2.02593373101007	1.69387081322358	1.63516546466158	1.23376033572428	1.12126714587755	1.41840820005983	2.19283780046882	1.88031710823114	1.56968929112742	2.0707546997588	2.11884047413991	1.49954092000949
LBX2-AS1	4.50336985205759	3.85498623292643	4.38936309001321	3.8803519492595	4.63821997319828	4.29843734191703	4.21044717287952	4.83125171016068	3.94162724853177	4.13935014851102	3.75128746742933	4.15073942385613	3.60075399026252	4.75051203085017	4.34683787148161	4.50244340859498	4.26037466927656	4.51218702808105
SNORD94	3.74674296247224	3.5422216941084	3.07319892226623	4.25980077182227	3.22068854095552	3.57126022984067	3.63115301296279	3.67822540402729	4.33484117661723	4.061963084003	3.84323751600261	3.99590576266028	4.42384061083933	3.54831099771066	3.89166966181105	3.72630815769325	3.54507737937621	3.3758006467132
MIR4435-2	1.71394014573577	2.29208967971826	1.61719517034046	1.99099562155478	1.23629850946458	1.21125525521532	2.86848734066744	2.11246929153823	2.53214146090872	1.75519236837154	1.88616419469052	1.66608204367991	2.13175304277543	2.2404684723707	2.31817425677158	1.37399010730847	1.94562201527512	1.75776311287311
ANKRD36BP2	3.8097280016642	3.69316530498895	4.17159280764584	4.02225910224979	3.51035945960583	4.18705410307276	3.88256110278418	3.557259890553	3.88396401166136	3.88656282413345	3.48975618007274	4.37327618900126	3.02033372832461	3.25157143203564	3.92309007895053	2.85991247795565	3.4341032016672	2.67128478287271
ACTR3BP2	1.56834890030851	1.66179736305279	1.70480692641567	1.07895735037698	1.75335951180579	1.60443026931617	1.23871965046838	1.1621853405466	1.34671504290771	1.02359807861278	1.60056810129016	1.09887245034695	1.37604868404174	2.00073266345828	1.30583161215498	1.45536465853445	1.40339117378985	1.3508478187617
