miRNA ID,Accession,SYMBOL,TargetID,Experiment,Literature,Tissue
hsa-mir-590-3p,MIMAT0004801,SAP18,10284,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KIAA1328,57536,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PDCD4,27250,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,SPATA4,132851,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,VEGFC,7424,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PRSS23,11098,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MTMR12,54545,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,PIP4K2A,5305,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,PIP4K2A,5305,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FOXO1,2308,Luciferase Reporter Assay,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CRIM1,51232,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CRIM1,51232,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CRIM1,51232,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CRIM1,51232,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,CRIM1,51232,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,CRIM1,51232,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SEC24D,9871,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,UBC,7316,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,SLC7A11,23657,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC7A11,23657,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,NGLY1,55768,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PLBD2,196463,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TWF1,5756,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MAGI1,9223,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MAGI1,9223,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TEX30,93081,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AKAP6,9472,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TMEM18,129787,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ANKRD50,57182,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SLC25A31,83447,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,VPS26B,112936,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,VTI1A,143187,Microarrays,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FAM160B1,57700,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,FAM160B1,57700,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,FAM160B1,57700,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FAM160B1,57700,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MFSD6,54842,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MFSD6,54842,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ASAP2,8853,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,ASAP2,8853,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,FLI1,2313,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ACSL1,2180,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SAV1,60485,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SAV1,60485,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SACS,26278,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SACS,26278,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GFRA1,2674,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CACUL1,143384,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,DST,667,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,DST,667,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TIAL1,7073,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SCHIP1,29970,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SCHIP1,29970,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FAM168B,130074,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,POU4F1,5457,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SETBP1,26040,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HAUS1,115106,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,PDK1,5163,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TGOLN2,10618,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,UHMK1,127933,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,UHMK1,127933,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,UHMK1,127933,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,SPOCK1,6695,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,JMY,133746,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZFP36L2,678,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZFP36L2,678,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PAN3,255967,PAR-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,PAN3,255967,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PAN3,255967,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TMEM123,114908,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBNL1,4154,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PELO,53918,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PELO,53918,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,GPR180,160897,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,GPR180,160897,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,FARP1,10160,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,IFIT5,24138,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PANK1,53354,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PANK1,53354,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,HNRNPDL,9987,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HNRNPDL,9987,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,UTRN,7402,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PTPRK,5796,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PTPRK,5796,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GGPS1,9453,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PLOD2,5352,Microarrays,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,PLOD2,5352,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PLOD2,5352,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CWC27,10283,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,BCL2L11,10018,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ANAPC1,64682,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,SMARCA5,8467,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,HNRNPU,3192,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,RBMS1,5937,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,LPCAT1,79888,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,LPCAT1,79888,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PLEKHG4B,153478,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,RMND5A,64795,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RMND5A,64795,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,RMND5A,64795,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RMND5A,64795,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CFDP1,10428,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CFDP1,10428,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,KCTD15,79047,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,DDAH1,23576,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,DDAH1,23576,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CHD1,1105,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CHD1,1105,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CHD1,1105,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,DGKE,8526,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HS2ST1,9653,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CACNA2D1,781,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,CACNA2D1,781,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PPP2R5E,5529,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TBCEL,219899,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ANKH,56172,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TBRG1,84897,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CC2D1B,200014,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LRRK1,79705,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MIA3,375056,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LONRF1,91694,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LONRF1,91694,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CCSAP,126731,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CCSAP,126731,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SRSF12,135295,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,BTG3,10950,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,BTG3,10950,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MRPL39,54148,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MRPL39,54148,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ADAMTS5,11096,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,ADAMTS5,11096,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ADAMTS5,11096,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DPH3,285381,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CXXC1,30827,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MPPE1,65258,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ACSS1,84532,Microarrays,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ANKRD40,91369,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FBXL18,80028,Microarrays,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,KLF10,7071,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AZIN1,51582,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,AZIN1,51582,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,AZIN1,51582,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,AZIN1,51582,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATP6V1C1,528,"Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,OTUD6B,51633,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TTC39B,158219,Microarrays,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,AGPAT5,55326,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,AGPAT5,55326,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PI4K2A,55361,"Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SAMSN1,64092,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,USP25,29761,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RHOC,389,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,DBI,1622,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,DBI,1622,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,DBI,1622,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LARP1,23367,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,LARP1,23367,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,CNOT8,9337,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CNOT8,9337,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GRIA1,2890,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,PDIA4,9601,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,FAM126B,285172,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FAM126B,285172,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FAM126B,285172,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TMEM237,65062,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PPARGC1B,133522,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PXYLP1,92370,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,VBP1,7411,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PSD3,23362,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,PSD3,23362,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ELMSAN1,91748,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,ELMSAN1,91748,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GNAQ,2776,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ADK,132,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,CCT8,10694,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SCAF4,57466,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SCAF4,57466,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SCAF4,57466,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SFXN2,118980,Luciferase Reporter Assay,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,UQCRB,7381,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PTDSS1,9791,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PTDSS1,9791,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RPL30,6156,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,EEF1A1,1915,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,HK1,3098,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,SAMD8,142891,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SAMD8,142891,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,UTP14A,10813,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,FBXO32,114907,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,EIF4A2,1974,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SMG1,23049,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SMG1,23049,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SMG1,23049,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,FCHO2,115548,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CPT2,1376,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FZD1,8321,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,RNF111,54778,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RNF111,54778,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MYO1E,4643,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,APPL1,26060,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TSC22D3,1831,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,TSC22D3,1831,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,DYRK1A,1859,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DYRK1A,1859,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,LCA5L,150082,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TAB3,257397,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLC38A10,124565,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AP3S2,10239,Microarrays,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FMNL2,114793,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,DPYSL5,56896,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNFRSF14,8764,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNFRSF14,8764,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SKI,6497,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,SKI,6497,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,DUSP2,1844,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,UBXN11,91544,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CNNM4,26504,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ABHD3,171586,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,CUL4B,8450,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CDC25C,995,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,EIF5B,9669,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,EIF5B,9669,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,EIF5B,9669,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TMSB15B,286527,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TMSB15B,286527,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CNOT11,55571,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,B4GALT5,9334,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SPATA2,9825,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SPATA2,9825,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZC3H18,124245,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,TMED4,222068,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TAGLN2,8407,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ELK4,2005,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ELK4,2005,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ELK4,2005,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PINK1,65018,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CDC42SE2,56990,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,MRPL10,124995,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,IFNGR2,3460,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,IFNGR2,3460,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SON,6651,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SON,6651,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SON,6651,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SV2A,9900,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,IGF2BP1,10642,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CBR3,874,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GJD2,57369,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SIM2,6493,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,ADPGK,83440,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ADPGK,83440,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ADIPOR1,51094,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ADIPOR1,51094,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATP13A2,23400,Microarrays,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,BTG2,7832,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,BTG2,7832,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,BTG2,7832,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,UBR1,197131,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AMFR,267,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,AMFR,267,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MED8,112950,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RGL4,266747,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ISL2,64843,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GPBP1L1,60313,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GPBP1L1,60313,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,GPBP1L1,60313,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,NAE1,8883,"HITS-CLIP, Luciferase Reporter Assay",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TMEM69,51249,Chimeric fragments,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CTBP1,1487,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CCDC117,150275,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ARHGAP35,2909,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,DFFA,1676,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,BSDC1,55108,HITS-CLIP,tarbase,Unspecified
