Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
protein localization to membrane raft (GO:1903044)	1/5	0.06807359628174879	0.3043002693173495	0	0	17.666666666666668	47.473263540933104	CAV1
regulation of cellular component size (GO:0032535)	2/31	0.06963229937559548	0.3043002693173495	0	0	4.884892086330935	13.015925624151148	HP1BP3;MSN
cellular response to cAMP (GO:0071320)	2/31	0.06963229937559548	0.3043002693173495	0	0	4.884892086330935	13.015925624151148	PDE2A;AHR
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	2/31	0.06963229937559548	0.3043002693173495	0	0	4.884892086330935	13.015925624151148	CAV1;SH2B3
positive regulation of RNA splicing (GO:0033120)	2/31	0.06963229937559548	0.3043002693173495	0	0	4.884892086330935	13.015925624151148	SNW1;HNRNPLL
regulation of translational initiation (GO:0006446)	3/68	0.07007413761490881	0.3043002693173495	0	0	3.2749236323243545	8.705406874523376	LARP1;UHMK1;EIF4G1
positive regulation of protein localization to nucleus (GO:1900182)	3/68	0.07007413761490881	0.3043002693173495	0	0	3.2749236323243545	8.705406874523376	MEPCE;ORMDL3;IPO5
regulation of inflammatory response (GO:0050727)	6/206	0.07027354710283229	0.3043002693173495	0	0	2.1372262773722626	5.675104819207611	TNIP1;PDE2A;SPATA2;TNFAIP3;RORA;FOXP1
positive regulation of apoptotic process (GO:0043065)	8/310	0.07103629043030187	0.3043002693173495	0	0	1.8911180366186209	5.001183435278886	BCLAF1;TRIO;CASP3;CYP1B1;RNPS1;QRICH1;BCL10;SOX4
RNA 3'-end processing (GO:0031123)	3/69	0.0725336839924862	0.3043002693173495	0	0	3.225139481457171	8.461812061862886	CSTF3;SYMPK;RNPS1
synapse assembly (GO:0007416)	3/69	0.0725336839924862	0.3043002693173495	0	0	3.225139481457171	8.461812061862886	FARP1;PLXND1;SHANK2
phosphatidylinositol metabolic process (GO:0046488)	4/112	0.0725686592391749	0.3043002693173495	0	0	2.6317767042404725	6.903734921461125	PITPNM2;PIK3CD;PIK3C2A;PIK3C2B
protein autophosphorylation (GO:0046777)	5/159	0.07317195734610286	0.3043002693173495	0	0	2.3100354191263284	6.040611013168654	SMG1;MAP2K2;TAOK1;PIM1;UHMK1
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	2/32	0.0736093549091019	0.3043002693173495	0	0	4.721822541966427	12.319155480355823	AKT3;PIK3C2A
skeletal muscle organ development (GO:0060538)	2/32	0.0736093549091019	0.3043002693173495	0	0	4.721822541966427	12.319155480355823	SVIL;CAV1
modulation by host of symbiont process (GO:0051851)	2/32	0.0736093549091019	0.3043002693173495	0	0	4.721822541966427	12.319155480355823	SNW1;CHD1
positive regulation of lamellipodium organization (GO:1902745)	2/32	0.0736093549091019	0.3043002693173495	0	0	4.721822541966427	12.319155480355823	ABI2;CORO1C
protein K63-linked deubiquitination (GO:0070536)	2/32	0.0736093549091019	0.3043002693173495	0	0	4.721822541966427	12.319155480355823	SPATA2;TNFAIP3
carbohydrate homeostasis (GO:0033500)	3/70	0.07503144678677891	0.3043002693173495	0	0	3.1768414246457244	8.227536291862647	HECTD4;ADIPOR1;SOX4
positive regulation of cell-substrate adhesion (GO:0010811)	3/70	0.07503144678677891	0.3043002693173495	0	0	3.1768414246457244	8.227536291862647	CDK6;NPNT;S100A10
protein polyubiquitination (GO:0000209)	8/314	0.07524937736287488	0.3043002693173495	0	0	1.8660130718954249	4.827278130527858	RMND5A;RLIM;BCL2;TNFAIP3;ANAPC5;PRPF19;FBXO32;SASH1
cellular macromolecule biosynthetic process (GO:0034645)	8/314	0.07524937736287488	0.3043002693173495	0	0	1.8660130718954249	4.827278130527858	POLR3A;TNIP1;RPL34;RPA1;BAZ2A;RNPS1;RPS12;EIF4G1
gland development (GO:0048732)	3/71	0.07756693675517942	0.3043002693173495	0	0	3.1299638989169676	8.002109571448925	TGFBR3;CAV1;MSN
response to metal ion (GO:0010038)	3/71	0.07756693675517942	0.3043002693173495	0	0	3.1299638989169676	8.002109571448925	CAV1;BCL2;CALM1
cellular response to cytokine stimulus (GO:0071345)	11/482	0.07765032266217634	0.3043002693173495	0	0	1.6711970891640817	4.270810297405584	TXLNA;CASP3;PDE2A;PIM1;BCL2;PIK3CD;RORA;NPNT;IL6ST;SH2B3;MCL1
apoptotic mitochondrial changes (GO:0008637)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	BCL2;SOD2
regulation of histone acetylation (GO:0035065)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	SETD5;CTBP1
RNA stabilization (GO:0043489)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	LARP1;PABPC1
vasculogenesis (GO:0001570)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	TGFBR3;CAV1
very long-chain fatty acid metabolic process (GO:0000038)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	ELOVL5;TECR
negative regulation of smooth muscle cell proliferation (GO:0048662)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	TNFAIP3;SOD2
neuron projection extension (GO:1990138)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	USP9X;MAP1B
phosphatidylcholine biosynthetic process (GO:0006656)	2/33	0.07765754707541538	0.3043002693173495	0	0	4.569273613367371	11.676534448373877	CSNK2A2;LPIN2
cytoskeleton-dependent cytokinesis (GO:0061640)	3/72	0.08013965618450507	0.3043002693173495	0	0	3.0844451420499137	7.785091618499263	RACGAP1;INCENP;SPTBN1
negative regulation of epithelial cell proliferation (GO:0050680)	3/72	0.08013965618450507	0.3043002693173495	0	0	3.0844451420499137	7.785091618499263	TGFBR3;CDK6;CAV1
positive regulation of angiogenesis (GO:0045766)	4/116	0.08022037771703826	0.3043002693173495	0	0	2.5372670807453415	6.401468289384243	ADAM12;CYP1B1;PIK3CD;SASH1
protein-DNA complex subunit organization (GO:0071824)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	TCF4
adiponectin-activated signaling pathway (GO:0033211)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	ADIPOR1
astrocyte development (GO:0014002)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CDK6
attachment of GPI anchor to protein (GO:0016255)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	PIGS
axo-dendritic transport (GO:0008088)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	DCTN1
B cell chemotaxis (GO:0035754)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	PIK3CD
blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:0002043)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	ACVRL1
regulation of cellular response to hypoxia (GO:1900037)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	DDAH1
cardiac ventricle formation (GO:0003211)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SOX4
regulation of DNA demethylation (GO:1901535)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	USP9X
regulation of focal adhesion disassembly (GO:0120182)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	MAP4K4
cholesterol import (GO:0070508)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	STARD5
choline transport (GO:0015871)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SEC14L1
regulation of macrophage apoptotic process (GO:2000109)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CDKN2A
ear development (GO:0043583)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	ECE1
regulation of pro-B cell differentiation (GO:2000973)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	FNIP1
regulation of protein depolymerization (GO:1901879)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	MAP1B
response to catecholamine (GO:0071869)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	GNB1
response to gonadotropin (GO:0034698)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	TGFBR3
histone H3-K36 methylation (GO:0010452)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SETD5
response to testosterone (GO:0033574)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	MSN
intracellular pH elevation (GO:0051454)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	BCL2
snRNA modification (GO:0040031)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	MEPCE
leucine transport (GO:0015820)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SLC7A5
spinal cord motor neuron differentiation (GO:0021522)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SOX4
sterol import (GO:0035376)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	STARD5
macromolecule biosynthetic process (GO:0009059)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	EIF4G1
megakaryocyte development (GO:0035855)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SH2B3
membrane raft assembly (GO:0001765)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	S100A10
tRNA pseudouridine synthesis (GO:0031119)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	PUS7
ventricular compact myocardium morphogenesis (GO:0003223)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	TGFBR3
monoubiquitinated protein deubiquitination (GO:0035520)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	USP15
morphogenesis of an endothelium (GO:0003159)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	ACVRL1
mRNA 5'-splice site recognition (GO:0000395)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SRSF12
negative regulation of cardiac muscle cell apoptotic process (GO:0010667)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	PPP1R10
negative regulation of cellular response to hypoxia (GO:1900038)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	DDAH1
negative regulation of chemokine-mediated signaling pathway (GO:0070100)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SH2B3
negative regulation of fat cell proliferation (GO:0070345)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	E2F3
negative regulation of lens fiber cell differentiation (GO:1902747)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SPRY2
negative regulation of toll-like receptor 2 signaling pathway (GO:0034136)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	TNFAIP3
negative regulation of transporter activity (GO:0032410)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CTTNBP2NL
neuroblast proliferation (GO:0007405)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	RACGAP1
neuroepithelial cell differentiation (GO:0060563)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SOX4
neutrophil extravasation (GO:0072672)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	PIK3CD
oxygen homeostasis (GO:0032364)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	SOD2
peptidyl-glutamine methylation (GO:0018364)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CREBBP
plasma membrane raft assembly (GO:0044854)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CAV1
positive regulation of activin receptor signaling pathway (GO:0032927)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	ACVR2B
positive regulation of deacetylase activity (GO:0090045)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	FNTA
positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	TIMP3
positive regulation of focal adhesion disassembly (GO:0120183)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	MAP4K4
positive regulation of gap junction assembly (GO:1903598)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CAV1
positive regulation of toll-like receptor 3 signaling pathway (GO:0034141)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	CAV1
protein geranylgeranylation (GO:0018344)	1/6	0.08112380350479817	0.3043002693173495	0	0	14.132616487455197	35.49800722865575	FNTA
autophagosome maturation (GO:0097352)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	LAMP2;CALM1
B cell receptor signaling pathway (GO:0050853)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	BCL2;PIK3CD
regulation of glucose metabolic process (GO:0010906)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	RORA;ADIPOR1
response to steroid hormone (GO:0048545)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	CAV1;ATP1A1
striated muscle tissue development (GO:0014706)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	SVIL;CAV1
termination of RNA polymerase II transcription (GO:0006369)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	CSTF3;SYMPK
tRNA export from nucleus (GO:0006409)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	POM121C;NUP153
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	POM121C;NUP153
positive regulation of protein dephosphorylation (GO:0035307)	2/34	0.08177412135064287	0.3043002693173495	0	0	4.426258992805756	11.08244270192773	SYMPK;CALM1
negative regulation of gene expression (GO:0010629)	8/322	0.08411954367328779	0.3043002693173495	0	0	1.817721993255901	4.499800519283022	ACVRL1;SLC7A5;LARP1;MAP2K2;RBL1;PUS7;FOXP1;TNRC6B
positive regulation of protein-containing complex assembly (GO:0031334)	4/118	0.084190689933138	0.3043002693173495	0	0	2.4924993643529114	6.168115731753804	DHX33;RPA1;FNIP1;EIF4G1
regulation of cell growth (GO:0001558)	6/217	0.08525669444511651	0.3043002693173495	0	0	2.0246653059812503	4.984905446998491	ACVRL1;CDKN2A;BCL2;KLHL22;SH3BP4;EIF4G1
proteolysis involved in cellular protein catabolic process (GO:0051603)	3/74	0.08539475315285512	0.3043002693173495	0	0	2.997254283825698	7.374656101724784	USP9X;TNFAIP3;PRPF19
regulation of cytokine-mediated signaling pathway (GO:0001959)	3/74	0.08539475315285512	0.3043002693173495	0	0	2.997254283825698	7.374656101724784	TNFAIP3;SPATA2;TRIM44
negative regulation of protein binding (GO:0032091)	3/74	0.08539475315285512	0.3043002693173495	0	0	2.997254283825698	7.374656101724784	CAV1;SYMPK;PTPRF
cellular response to hydrogen peroxide (GO:0070301)	2/35	0.08595638585550226	0.3043002693173495	0	0	4.29191192500545	10.531988135515109	TNFAIP3;CYP1B1
regulation of JUN kinase activity (GO:0043506)	2/35	0.08595638585550226	0.3043002693173495	0	0	4.29191192500545	10.531988135515109	SASH1;HIPK3
regulation of lipid biosynthetic process (GO:0046890)	2/35	0.08595638585550226	0.3043002693173495	0	0	4.29191192500545	10.531988135515109	CREB1;ADIPOR1
smoothened signaling pathway (GO:0007224)	2/35	0.08595638585550226	0.3043002693173495	0	0	4.29191192500545	10.531988135515109	DYRK2;TMEM231
negative regulation of Ras protein signal transduction (GO:0046580)	2/35	0.08595638585550226	0.3043002693173495	0	0	4.29191192500545	10.531988135515109	SPRY2;ARHGAP24
positive regulation of lipid biosynthetic process (GO:0046889)	2/35	0.08595638585550226	0.3043002693173495	0	0	4.29191192500545	10.531988135515109	CREB1;ELOVL5
DNA-templated transcription, initiation (GO:0006352)	5/168	0.08768495837187124	0.3043002693173495	0	0	2.1814835471277187	5.309741657391937	CREBBP;SNW1;NR2F1;RORA;E2F3
macroautophagy (GO:0016236)	4/120	0.08825560187490479	0.3043002693173495	0	0	2.449275362318841	5.945660293133242	LAMP2;CSNK2A2;NBR1;VDAC1
axonal transport (GO:0098930)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	DST;DCTN1
regulation of defense response to virus by host (GO:0050691)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	TNFAIP3;TRIM44
cyclic-nucleotide-mediated signaling (GO:0019935)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	PDE2A;AHR
dendrite morphogenesis (GO:0048813)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	FARP1;SDC2
embryonic limb morphogenesis (GO:0030326)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	CREBBP;ECE1
membrane assembly (GO:0071709)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	SPTBN1;S100A10
negative regulation of fat cell differentiation (GO:0045599)	2/36	0.0902017102090219	0.3043002693173495	0	0	4.16546762589928	10.020894175631343	TRIO;RORA
cell morphogenesis involved in neuron differentiation (GO:0048667)	3/76	0.09079260566612184	0.3043002693173495	0	0	2.914841006874042	6.993220761811224	FARP1;MAP1B;SDC2
regulation of epithelial to mesenchymal transition (GO:0010717)	3/76	0.09079260566612184	0.3043002693173495	0	0	2.914841006874042	6.993220761811224	ZNF703;SPRY2;ADIPOR1
