F1_H1	F1_H2	F1_H3	F1_N1	F1_N2	F1_N3	F2_H1	F2_H2	F2_H3	F2_N1	F2_N2	F2_N3	F3_H1	F3_H2	F3_H3	F3_N1	F3_N2	F3_N3
A2MP1	2.89515822295626	2.74968468986938	2.25096391654188	2.02773051714825	2.0701885363169	2.84140101602164	2.76822865747741	2.46538553137406	1.83836197584481	3.00421965522287	1.99435247797276	1.93018199475632	2.38983522514323	2.22501834080609	1.93827161889832	2.23167859242023	2.12154241882262	2.03018858082852
DDX12P	4.27353684231706	4.48178624857227	4.23342139320243	4.82688336373951	3.89941863916403	3.93426885200475	4.18624000066827	4.04509568920318	4.37797974714503	4.76433207533747	4.83465977202064	4.61966504096923	4.27604051835599	5.05105997545845	4.70159404446921	4.48775213198784	4.64196138445609	4.85838708901229
KLRAP1	1.35137923803202	0.986437709436288	1.10844255885472	0.861515625671233	1.01068415691554	0.88426415208331	1.81156772279358	1.80943840096969	1.04503954463841	1.21994724892848	0.676794295906912	1.32770028838315	1.16792709734475	0.867086987839996	1.4820981832098	1.11818919721836	0.949792058003452	1.33945564999029
RASSF8-AS1	3.62646812121932	3.28098809420593	3.11836821946545	4.13459846023669	3.28824851842202	3.32760218978789	3.31099077297847	2.69817520195387	2.75122893727706	3.48888999973681	3.99538327055875	3.93763801738555	3.65296645615935	3.67649325103018	3.60559640697237	3.85625037408453	4.05050712925312	3.31691177964902
LINC00938	4.01129016419437	3.7956758460847	3.75611483983639	3.4011483728546	3.48880178758879	3.48667538916225	4.08793682469925	4.5853077751428	4.02880032852714	3.72121171689995	3.62638173341941	3.15942544642314	3.16970322908844	3.34746191209536	3.75415682697308	3.57322919839092	3.2026245411523	2.9575159614146
PCED1B-AS1	1.01302881318324	1.4686185090176	2.04559759783503	2.36803956546443	1.34242888325977	2.11687429273826	2.19718678544792	1.86239528615899	2.85923626537069	2.04641074330905	1.7048439484333	2.43079043035279	1.51977961382837	1.53446915514782	2.64365628942195	2.24891163181284	1.88183410402595	1.70542626926843
SNORA2C	5.02259545847069	5.29908199288306	4.67561823391239	4.83002796660008	4.61788469287609	4.9824283051176	4.45179214064739	4.96786564997953	5.31143051453904	4.66122144881927	4.18861981912247	4.7882459451512	5.11821670099512	4.96367745560615	5.05783958961442	4.91172432828135	5.1205631832844	4.71737187467519
LOC283332	2.35406267501272	2.41697646258664	1.53113999637759	1.82042748119934	2.10900774960482	2.04276979351767	1.93876897607543	1.39612862620264	1.52289530220664	1.74574743934843	1.86095591030501	1.51529972300152	1.99332956097083	1.7372837469076	1.36437245669916	2.30438095053995	1.72884380049897	2.5257806355477
MIR1293	2.01184266006066	1.79169863879551	2.47285266237712	2.30102980402483	1.9871981836589	2.74270347656367	2.08334404922246	1.97709536909778	2.53813860977578	2.11811037260579	2.3710683265235	1.76640282676916	2.18955788658834	2.22064636179383	1.74398882691758	1.9999745263063	2.52356096043533	1.92944791539863
CISTR	3.83269804031739	3.20793401837436	3.37922496421925	3.16497192680948	3.30947179809893	3.4071264886633	3.95259082203854	2.65243888021264	3.35823812519913	3.88582845155552	3.14670343394604	2.72450099971763	4.11234376565148	3.4581469639188	3.42815792204159	3.27081065386258	3.45749941600542	3.44989468096088
HOTAIR	3.74097295280171	2.92571189509393	2.68574127556231	2.92902086597784	3.28762812941548	2.75291104595945	3.301004647585	2.97935407123499	3.01308149849772	3.07713548259034	2.92107286923302	2.76022195195002	3.22681387324927	3.41815510052527	2.70888563219681	3.42436130501264	3.08955499032015	2.85291280012473
HOXC-AS1	3.44943995990068	3.20048088889349	3.43252716890569	3.19391585050062	3.29275737344751	3.44116737774946	3.6734388414504	3.69193714504499	3.44980520096976	3.02244477523411	3.8338153735376	2.91491790168076	2.68202564732261	3.35701312443036	3.03119082818693	3.17224900219387	3.64853010337093	3.37685117358184
SNORD59B	3.96203366208101	3.59294284186856	3.72047190697521	3.43935030139577	2.7307055982483	4.43366223843466	4.8719848789831	5.20644467706416	4.65141538793775	4.30949153295231	3.78359059398971	4.48151745298166	3.5400570398547	3.81780624995302	4.06629949169119	3.35393034485906	4.44917114943418	3.8984608212163
SNORD59A	7.08053132138023	6.87079200123967	6.29721730639484	6.22837169262106	6.34635094011906	6.43759088671193	6.89440425908362	7.2032753203179	6.88347532356622	7.00193823977858	6.66314860639493	6.67668348394145	6.4522185110142	6.70575228953179	6.6409762318142	5.78366388159037	6.62237717520411	6.08512557070028
LRP1-AS	2.7110879612092	2.5707663277019	2.84811051836092	2.16046710412516	3.78677560677794	2.33025797123938	2.60185446791572	2.3474583060477	3.32703759583273	2.3301211402084	2.14485117347594	2.97990398919327	3.21458248595718	2.66551275883396	2.6369954668237	2.26896931621944	2.70057955757336	2.46674793810639
MIR616	1.71910517330719	2.22153618426185	2.69774707881706	2.15516723658769	1.6767894825491	2.36895040935624	3.334700409019	2.96588482475734	4.15014807166615	2.64877731221118	1.8712937521757	2.48533317266505	1.38501036690332	2.01586060536822	1.93090368774943	1.8197770408322	1.46703631732815	2.77069027234449
LOC100506844	5.28714411995375	5.45276883056311	5.81988237318368	5.55986738196435	5.44900765125705	5.49031168768151	4.31035226838015	5.08728865159077	4.24875672688676	4.63666222062633	5.01999513130482	5.02347273357522	5.18929354292332	5.1733632270306	5.45233154569811	4.65372632044104	5.48317749831246	4.59069843588232
LINC01465	1.88528183767278	3.03331767300706	2.35281322969721	1.90152801198811	1.53567992064658	2.1130354312819	1.83061204166321	1.91155661446219	2.24366670034773	1.69826374182247	2.54152916568546	2.50929843926986	2.66372403176785	2.71659327807671	2.55738368814309	2.57625410318054	2.41096956265786	2.57764863531178
TMEM5-AS1	2.52686392743349	2.18795161778454	2.65325226535025	2.26067940873556	3.16904408253783	2.29293619918138	2.5950914085782	2.99016491767929	2.6065348199042	2.93367748045543	2.68969677609472	2.40157753595291	2.89701018409199	2.89162094605636	3.02475799999308	2.75319023406939	2.48908878052525	2.2825379566686
LOC100507065	2.90340973157247	2.26922853961431	2.47804634067289	1.81870233054194	2.30632697408756	2.15344099275519	2.08290559092383	2.35772558073509	2.189424032767	2.44651918861963	2.30119073012782	3.32225497926325	1.68008315206732	2.19644798770131	2.11524530911447	1.99854892869554	1.81786952469362	2.10098314982732
RPSAP52	5.57610297496108	5.49651641513135	5.62201454994722	5.00230686802881	4.8550501807701	5.21153180536768	4.43084527268861	5.3892464183657	4.43082198780999	4.67600797195099	4.24604519264463	4.28183754243128	4.97098164964195	4.64371700647723	4.63753317087227	4.47356228006638	4.28643016208402	4.28911234988449
LOC101927901	2.24489676508596	1.00426854545476	1.60677011180222	1.44330794977024	1.95916657243525	1.7360208890175	2.49648391552601	1.7529555540159	1.89346852437362	1.74085942356245	1.30163641694068	1.86778053968164	1.8069976509941	1.94028924287358	2.02728573575693	1.99632913477891	1.59859680342824	1.97319873321441
SNORA70G	3.61556263357072	2.8201597375391	3.29160841705906	3.23694871851809	3.27631455526649	3.28500762630058	2.36211789148052	2.95838529280189	2.07904510367258	2.5751800785521	2.80534309234511	3.07845401318249	2.91053726473688	3.0807785666846	3.02095207641162	2.85423379737165	2.78794923606581	3.11079755640268
TRHDE-AS1	2.23602785344698	2.24487705765278	2.22240693531355	2.57669514574163	1.82240375088801	2.15124568181429	2.29186179600682	2.73077458485132	2.6220150432911	2.44872756699088	2.53698404260787	2.46182142939934	2.13400214190514	2.75041666931114	2.48306726970694	2.42071722421509	2.2573061864686	2.73208104605156
MIR617	1.14307139251482	0.709270633413245	0.951408565060056	1.0245775246927	1.11454124954941	1.03420530404784	1.40488930840262	1.18980986082647	0.784669959601222	1.19950895416779	1.3019966315513	1.80522282069919	1.05751071129866	1.11131784978025	1.51071292175327	1.54305137835625	0.93454910419158	1.51153216613193
SOCS2-AS1	3.4477305793164	3.57212003441077	3.62787388330875	3.35555992915449	4.15071022620858	3.96887903844283	3.81211262604334	3.81514451020634	3.75899407208609	4.63148702444419	4.20595728396325	4.15935819879665	3.67052709749017	3.37648608521436	3.66287249449524	3.64043011462451	3.34800635396904	3.36816304183791
LOC101928731	1.49269535659659	0.891771678462581	1.2779392125684	1.11025211191011	1.09923239460708	1.44737467818843	1.14937296844403	1.1115879363359	1.12768599932745	1.09113488609772	1.04358729408139	0.779442897338151	1.30909568242223	1.00696514354821	0.961745284362535	1.26848921903084	1.4221554820573	1.5395623320177
SLC9A7P1	3.57398466365017	3.71829327435572	3.52943620246229	3.64582138791559	3.18868257090197	2.68721395182511	3.62409557676939	2.79293678021669	2.85568926089285	2.94338285060513	3.18847881447885	2.87079644073693	3.17829900907621	3.03156255002676	2.79687874422675	3.05585823033288	2.62969913545117	2.99732210208635
GOLGA2P5	1.4018764513467	2.22902480613397	2.22045610291751	1.79325475955971	1.58788272406116	2.00562476937274	1.91205559475878	1.53453193546513	2.22374428063805	1.96972832720164	2.21946505161641	2.1153191957771	2.03452707342339	1.84737942654969	1.72845602801917	1.84640875677107	2.10301950594469	1.65351940594366
LINC00485	1.33971014795346	1.76811994978769	1.76299640862671	1.93457856551801	2.35358580898921	2.01520862912506	2.49157957584132	2.59972840607149	1.77739603743485	1.49760767886759	2.10744858653513	1.62979851428686	2.41797937185367	1.76794485495032	2.35253370507697	2.20226511423389	1.8877381147098	2.02903104444091
KCCAT198	1.14378974984972	0.87100000086094	1.06117801000522	1.35542120260473	0.787483017242842	1.05343337852518	1.13040636964042	1.24142209803295	0.971668466264402	1.15160407564887	1.9921885360654	0.966604291225903	1.4355689766991	2.46245580387481	1.9263532254555	1.48559700795017	1.37685229322731	1.21153675555144
LOC100287944	2.49896117943091	2.86114461050092	2.64665046754776	2.71404497801376	3.06642806458981	3.42510641381078	3.0996687291795	3.07603489513811	3.65353334152591	2.79458553444714	3.0801244548869	3.15960986377939	3.2500564139609	3.14885112258112	2.8560264959406	2.9837324372866	3.27193128874287	3.37399627942157
LOC100505978	2.0672218318934	2.20632648495133	1.76313521222799	1.81463249943379	2.15933279729442	1.6655769638678	1.58167826536855	1.85245863259749	1.94991533988673	2.28595371087609	2.31082218522791	2.10149777833395	1.42444660771153	1.56075016822724	1.93976328167212	2.0232149128062	1.85216300467927	1.99833839691372
LINC01498	2.599976016743	2.48961221954772	2.94499174412559	2.30865540655454	2.79634315173181	2.20477991041921	2.1060023834614	2.06250514151975	2.75306320185689	2.33049922871688	2.45468462886692	2.36016927078687	2.60995725096302	2.35843267802889	2.54975485902385	2.5659079140033	2.36933403929036	2.74273522094709
USP30-AS1	2.11846927374698	3.10046614807343	2.42678500551789	2.70102623140413	2.71405035283692	3.25254573575972	2.83658456350368	2.69423746491252	2.95880941935133	2.39981736929509	2.49988114889789	3.43071375499809	2.85944482919142	2.4948234054932	2.44243508528527	3.47708351422293	2.90656849487172	2.47614812589465
LINC01486	2.81195942727857	2.72337101803527	2.55910419776955	2.65198041446674	3.33955174390745	2.72902299615336	2.82832280811724	3.16912747858221	3.00977163106548	2.56288846047498	2.59537055920572	2.82809472997573	3.38477134067205	2.59347961688162	2.55103395397611	2.91359434419818	2.68514110751877	2.54850739694639
MAPKAPK5-AS1	4.16314467089621	3.99640580009648	4.75597441008576	4.7539873137889	4.49482167315864	4.67567613878599	5.1297650561905	4.62395293217349	4.62680739950255	4.84864858241469	4.94805202257359	4.52757900051695	4.40918618339127	4.51186216534003	4.46251190200424	4.35537819340492	4.14490340687876	4.28748589498534
MIR7106	1.96483960442121	2.27058762369978	1.70357089350976	1.7479315625708	2.19775138216602	1.92635515246347	1.465551745658	2.28656427227436	2.09641269299346	2.62299222608324	2.41253722916173	2.62464620314589	2.05274116384992	2.0896787396411	2.40925072386781	2.28950780823633	2.50754196065207	2.32560021378996
LINC01234	3.02134523937885	3.09275659708413	3.11513621544273	2.80366767067072	2.92051817934049	2.87518513714674	2.70994435932844	3.5540531017023	2.41930911621556	3.15447905522165	2.6808045561647	3.08051282126856	2.49605272693868	2.95260115306149	2.71704602142712	2.90271439069553	2.90080103273642	3.00333254300161
RNU4-2	7.17467284488805	7.13361318832042	6.65688340726018	6.45630704432985	6.61526939768609	6.84212196057049	5.93930479334163	6.44623277244608	6.1526703706223	5.78751651570495	6.10257551124066	6.12995569571848	6.85684413123097	6.74223420627382	6.41109721829995	5.91680985474293	6.00221239350309	5.78198661917765
RNU4-1	6.09287318318411	6.08261184008963	5.83588160498091	5.78539544815186	6.13044306786206	6.33924782822202	5.08425664472115	5.40317779828115	5.41905619129758	5.2912653286457	5.06998415443162	5.40282336483177	5.66034740785983	5.87483419055141	5.4936140903235	5.29369245583475	5.47427610845589	4.82760174943504
NRAV	4.38768015965657	4.36530714666463	3.88414310868265	4.48998039190227	5.23313617335033	4.52488822725696	4.07544613504658	3.67553551334534	3.97490832067479	4.21918766217021	4.41864964356413	4.2956531782634	4.09204490901286	4.17164505870441	4.36329889293899	4.57052802874438	5.46627674385393	4.84943731563921
MIR4304	4.20261767163945	4.14951947147839	4.0858795492381	4.24291524216843	4.15622857889701	3.6499801349248	3.65030988886637	3.18043350880291	3.05647398975775	4.03993608420457	4.25484364710318	4.16107125677165	4.07980612167636	4.27320817803957	3.63679565621997	4.00531006359736	3.61357882151721	3.45428416715499
MIR6880	5.71426385683957	5.46694232467219	5.24640550432873	5.09208253870957	5.43032177336547	5.39040185478504	5.72503482902712	5.91639174609023	5.85237031421814	6.05122463205408	5.34467543400938	5.89000383559475	5.62256581009624	5.40846320395295	5.72997564921889	5.55315276181982	5.67101036507352	5.62580712452864
LOC100996671	2.24650991616551	1.92830685193307	2.13570214798881	1.77840856767708	2.18079371883918	2.34614308301418	2.68234921187027	1.34506365181776	2.09319248262607	1.9683143964644	2.01576549680342	2.50576329167473	2.30151280019934	1.92807445650814	2.26717184422747	2.02973683378456	2.47404633381858	2.97586817585037
LINC00944	2.14672315502377	2.39218693315245	1.86942395430192	1.28219377341424	1.92700957970807	1.46438544528853	2.11426274814968	1.79160181804103	2.02344732374068	1.30892645363739	1.88498053996705	1.49554108794615	1.24208010443159	1.48109567129998	1.5634325129026	2.09232287676648	1.56358632430306	1.62031479177087
LOC101927592	2.45166369213935	2.86012868153157	2.67166657684679	2.44081899899768	2.34608267128583	2.6852536061174	3.36855332807714	3.28647646510184	3.43680445300374	2.49581544083135	3.26325109533188	2.57988320110411	2.30714483939486	2.14390259652164	2.4722374920534	2.41836245591012	2.6899813190628	2.37676155928408
CRAT8	1.3902917370492	1.61315899169513	1.13813255105126	1.42658979182672	1.39383025303563	1.58821379807312	1.01823363428347	2.00260056860353	1.23602515862459	1.05761029709947	1.24016038094782	1.2383255933075	1.66047654074633	1.59661761864275	1.17744648331957	1.27682117407155	1.50047826597192	1.0657499146143
LACAT8	2.42122426598835	2.45438291893169	1.93134099367287	2.2172775941821	2.94314656272069	2.63017760182591	2.4271693871266	2.24395580619864	2.1685330707305	2.00001722867521	2.22761037627085	2.34683284776324	1.85234050707087	2.16548535136195	2.57167019158842	2.6339579204984	2.48698365123134	2.24529468338002
RPL13P5	3.96682694752243	4.54450924900109	3.69763878822083	4.47714586359036	4.18634926580437	4.07235642262234	3.30408307763933	3.37006630537024	3.82920053618371	4.62813834378237	4.65197846847046	4.55319474810927	4.09575424548	3.70911036111155	3.94889864672131	4.53572110418135	4.53141468543283	4.50326412004503
LOC100288798	6.67202064079332	6.52203506289541	6.6598547437767	6.00856221499049	6.09485480864495	5.72875282076986	5.06809109762715	5.50655221188041	5.53349573202544	4.96700415897343	5.41597843183782	5.11403123744791	5.42765581046739	5.45703188594953	5.44058683536161	4.95449896943916	4.81667097426839	4.51584843744558
BLOC1S1-RDH5	5.61818222837463	5.87414375568353	6.03886861288284	6.3303360278668	6.09769527144642	6.52131374245106	4.98529550011995	5.02458690092393	5.47096752917097	6.03298611469017	5.67361679785688	5.30187437230711	5.52615867743463	5.74384814040808	5.52378271350111	5.57861262916267	6.11837829685377	5.9155861728307
LOC100507377	3.22411436810134	3.41505619934142	3.55839971263396	3.96397518745239	3.50700688116231	3.74601015144819	3.88627261131447	3.56162587931016	2.81357144004108	3.64197329443625	3.8285570830041	3.36205405118612	3.31573845771675	3.05380688306321	3.20435075468842	3.2772076661785	3.08366243919119	3.87927275957973
